session_id,user_id,started_at,device,channel,visited_at,viewed_at,carted_at,checked_out_at,purchased_at
S07607,U00231,2026-01-23T08:43:55Z,Tablet,Email,2026-01-23T08:43:55Z,2026-01-23T08:44:44Z,,,
S07608,U05627,2026-02-08T05:15:18Z,Mobile,Organic,2026-02-08T05:15:18Z,2026-02-08T05:15:55Z,2026-02-08T05:17:41Z,,
S07609,U07749,2026-02-24T20:24:06Z,Mobile,Social,2026-02-24T20:24:06Z,2026-02-24T20:26:15Z,,,
S07610,U03843,2026-03-28T19:39:38Z,Desktop,Organic,2026-03-28T19:39:38Z,,,,
S07611,U07841,2026-03-23T19:24:52Z,Mobile,Organic,2026-03-23T19:24:52Z,2026-03-23T19:25:07Z,2026-03-23T19:27:47Z,2026-03-23T19:30:16Z,
S07612,U00520,2026-01-08T03:24:13Z,Desktop,Social,2026-01-08T03:24:13Z,2026-01-08T03:24:30Z,,,
S07613,U01734,2026-01-20T12:31:40Z,Desktop,Paid Search,2026-01-20T12:31:40Z,2026-01-20T12:33:18Z,2026-01-20T12:35:30Z,2026-01-20T12:36:21Z,
S07614,U06506,2026-02-11T04:19:40Z,Mobile,Organic,2026-02-11T04:19:40Z,,,,
S07615,U07451,2026-03-07T00:57:06Z,Tablet,Organic,2026-03-07T00:57:06Z,2026-03-07T00:57:22Z,,,
S07616,U00353,2026-02-05T15:15:07Z,Mobile,Paid Search,2026-02-05T15:15:07Z,2026-02-05T15:18:01Z,,,
S07617,U07491,2026-02-12T03:10:18Z,Mobile,Email,2026-02-12T03:10:18Z,2026-02-12T03:10:40Z,,,
S07618,U06790,2026-03-03T07:40:14Z,Desktop,Social,2026-03-03T07:40:14Z,2026-03-03T07:42:43Z,,,
S07619,U07142,2026-02-12T04:37:10Z,Mobile,Organic,2026-02-12T04:37:10Z,,,,
S07620,U01574,2026-02-02T10:45:39Z,Mobile,Organic,2026-02-02T10:45:39Z,2026-02-02T10:48:35Z,2026-02-02T10:49:29Z,2026-02-02T10:49:57Z,2026-02-02T10:52:09Z
S07621,U02603,2026-01-02T01:01:22Z,Mobile,Social,2026-01-02T01:01:22Z,2026-01-02T01:02:22Z,,,
S07622,U00678,2026-01-04T15:53:51Z,Mobile,Organic,2026-01-04T15:53:51Z,,,,
S07623,U07691,2026-02-17T17:14:04Z,Desktop,Social,2026-02-17T17:14:04Z,,,,
S07624,U06987,2026-03-09T07:20:34Z,Mobile,Email,2026-03-09T07:20:34Z,2026-03-09T07:21:08Z,2026-03-09T07:22:37Z,2026-03-09T07:23:58Z,2026-03-09T07:25:25Z
S07625,U06756,2026-01-15T18:18:49Z,Mobile,Social,2026-01-15T18:18:49Z,2026-01-15T18:20:19Z,,,
S07626,U01605,2026-02-06T15:19:04Z,Desktop,Social,2026-02-06T15:19:04Z,,,,
S07627,U07208,2026-01-08T09:54:41Z,Desktop,Organic,2026-01-08T09:54:41Z,2026-01-08T09:56:17Z,,,
S07628,U02866,2026-01-11T18:14:11Z,Mobile,Social,2026-01-11T18:14:11Z,2026-01-11T18:14:21Z,,,
S07629,U06867,2026-02-25T04:34:00Z,Desktop,Paid Search,2026-02-25T04:34:00Z,2026-02-25T04:34:18Z,,,
S07630,U04665,2026-03-18T21:44:07Z,Mobile,Organic,2026-03-18T21:44:07Z,2026-03-18T21:45:21Z,,,
S07631,U06672,2026-02-26T07:07:47Z,Mobile,Organic,2026-02-26T07:07:47Z,,,,
S07632,U07045,2026-03-20T07:27:08Z,Desktop,Paid Search,2026-03-20T07:27:08Z,,,,
S07633,U05388,2026-02-13T14:40:19Z,Desktop,Organic,2026-02-13T14:40:19Z,2026-02-13T14:41:09Z,,,
S07634,U04457,2026-01-02T23:14:47Z,Mobile,Paid Search,2026-01-02T23:14:47Z,2026-01-02T23:17:03Z,,,
S07635,U04867,2026-03-28T20:59:29Z,Desktop,Organic,2026-03-28T20:59:29Z,2026-03-28T21:00:33Z,,,
S07636,U05598,2026-02-05T14:25:31Z,Mobile,Paid Search,2026-02-05T14:25:31Z,2026-02-05T14:28:13Z,2026-02-05T14:30:14Z,2026-02-05T14:31:06Z,2026-02-05T14:32:23Z
S07637,U02250,2026-02-28T21:28:01Z,Desktop,Email,2026-02-28T21:28:01Z,2026-02-28T21:30:06Z,,,
S07638,U00256,2026-01-10T15:20:02Z,Desktop,Organic,2026-01-10T15:20:02Z,2026-01-10T15:21:08Z,,,
S07639,U04628,2026-02-26T08:47:46Z,Mobile,Paid Search,2026-02-26T08:47:46Z,2026-02-26T08:48:40Z,2026-02-26T08:50:22Z,2026-02-26T08:51:33Z,
S07640,U02682,2026-03-01T11:40:03Z,Mobile,Paid Search,2026-03-01T11:40:03Z,2026-03-01T11:42:32Z,,,
S07641,U07353,2026-01-24T05:46:23Z,Mobile,Organic,2026-01-24T05:46:23Z,2026-01-24T05:46:45Z,2026-01-24T05:48:15Z,2026-01-24T05:50:31Z,
S07642,U00314,2026-02-12T19:39:01Z,Mobile,Organic,2026-02-12T19:39:01Z,2026-02-12T19:39:58Z,2026-02-12T19:42:09Z,,
S07643,U04023,2026-02-04T00:27:55Z,Tablet,Paid Search,2026-02-04T00:27:55Z,2026-02-04T00:30:50Z,,,
S07644,U02838,2026-03-08T09:30:34Z,Desktop,Email,2026-03-08T09:30:34Z,2026-03-08T09:33:07Z,,,
S07645,U00906,2026-01-05T05:49:43Z,Desktop,Organic,2026-01-05T05:49:43Z,2026-01-05T05:52:22Z,2026-01-05T05:54:48Z,,
S07646,U07304,2026-02-08T02:38:42Z,Mobile,Organic,2026-02-08T02:38:42Z,2026-02-08T02:40:05Z,,,
S07647,U05092,2026-03-25T21:32:04Z,Desktop,Paid Search,2026-03-25T21:32:04Z,2026-03-25T21:33:04Z,,,
S07648,U06847,2026-01-20T00:12:30Z,Mobile,Social,2026-01-20T00:12:30Z,,,,
S07649,U02909,2026-02-16T16:56:28Z,Mobile,Organic,2026-02-16T16:56:28Z,,,,
S07650,U05108,2026-01-25T08:24:42Z,Mobile,Organic,2026-01-25T08:24:42Z,2026-01-25T08:25:20Z,,,
S07651,U05658,2026-03-14T20:28:28Z,Desktop,Social,2026-03-14T20:28:28Z,2026-03-14T20:30:38Z,,,
S07652,U01690,2026-01-29T08:42:12Z,Desktop,Email,2026-01-29T08:42:12Z,2026-01-29T08:43:29Z,,,
S07653,U00165,2026-01-02T05:11:54Z,Desktop,Organic,2026-01-02T05:11:54Z,2026-01-02T05:12:31Z,,,
S07654,U05267,2026-01-01T08:05:08Z,Desktop,Organic,2026-01-01T08:05:08Z,2026-01-01T08:07:23Z,,,
S07655,U00589,2026-03-15T17:02:47Z,Mobile,Paid Search,2026-03-15T17:02:47Z,,,,
S07656,U07739,2026-01-28T09:11:16Z,Mobile,Social,2026-01-28T09:11:16Z,2026-01-28T09:11:41Z,,,
S07657,U03923,2026-02-08T09:29:38Z,Desktop,Paid Search,2026-02-08T09:29:38Z,,,,
S07658,U01878,2026-02-15T00:45:59Z,Desktop,Organic,2026-02-15T00:45:59Z,2026-02-15T00:48:24Z,,,
S07659,U07763,2026-03-13T03:32:55Z,Desktop,Organic,2026-03-13T03:32:55Z,2026-03-13T03:33:26Z,,,
S07660,U04019,2026-02-11T18:45:54Z,Mobile,Social,2026-02-11T18:45:54Z,2026-02-11T18:46:40Z,,,
S07661,U02411,2026-01-16T11:11:54Z,Mobile,Organic,2026-01-16T11:11:54Z,2026-01-16T11:13:22Z,,,
S07662,U05852,2026-03-08T15:04:37Z,Mobile,Email,2026-03-08T15:04:37Z,,,,
S07663,U07097,2026-03-11T16:09:43Z,Mobile,Organic,2026-03-11T16:09:43Z,2026-03-11T16:12:07Z,2026-03-11T16:12:56Z,,
S07664,U07182,2026-03-03T02:12:16Z,Mobile,Organic,2026-03-03T02:12:16Z,,,,
S07665,U02809,2026-03-03T10:38:58Z,Mobile,Paid Search,2026-03-03T10:38:58Z,2026-03-03T10:41:45Z,2026-03-03T10:43:28Z,2026-03-03T10:43:50Z,2026-03-03T10:45:03Z
S07666,U05905,2026-03-06T03:37:11Z,Mobile,Paid Search,2026-03-06T03:37:11Z,2026-03-06T03:37:27Z,,,
S07667,U04276,2026-03-29T03:22:58Z,Mobile,Social,2026-03-29T03:22:58Z,,,,
S07668,U02184,2026-03-02T08:12:27Z,Mobile,Social,2026-03-02T08:12:27Z,,,,
S07669,U04075,2026-01-06T21:20:46Z,Mobile,Social,2026-01-06T21:20:46Z,,,,
S07670,U01182,2026-03-10T02:24:08Z,Desktop,Social,2026-03-10T02:24:08Z,2026-03-10T02:24:27Z,,,
S07671,U01775,2026-01-10T10:22:38Z,Tablet,Organic,2026-01-10T10:22:38Z,2026-01-10T10:24:40Z,2026-01-10T10:25:53Z,2026-01-10T10:26:46Z,
S07672,U05650,2026-02-11T11:43:35Z,Mobile,Social,2026-02-11T11:43:35Z,2026-02-11T11:44:59Z,,,
S07673,U02896,2026-01-16T09:39:12Z,Mobile,Social,2026-01-16T09:39:12Z,2026-01-16T09:41:18Z,,,
S07674,U04625,2026-03-13T02:03:27Z,Desktop,Email,2026-03-13T02:03:27Z,2026-03-13T02:06:26Z,,,
S07675,U01120,2026-01-25T22:32:17Z,Desktop,Paid Search,2026-01-25T22:32:17Z,2026-01-25T22:34:00Z,,,
S07676,U06205,2026-03-23T09:25:48Z,Mobile,Organic,2026-03-23T09:25:48Z,,,,
S07677,U02255,2026-01-24T16:18:13Z,Mobile,Social,2026-01-24T16:18:13Z,2026-01-24T16:19:52Z,,,
S07678,U03997,2026-03-16T21:59:41Z,Mobile,Paid Search,2026-03-16T21:59:41Z,2026-03-16T22:00:39Z,,,
S07679,U01649,2026-03-02T08:23:39Z,Mobile,Social,2026-03-02T08:23:39Z,2026-03-02T08:24:48Z,,,
S07680,U04089,2026-01-24T03:34:17Z,Mobile,Organic,2026-01-24T03:34:17Z,2026-01-24T03:34:41Z,,,
S07681,U01407,2026-02-12T19:18:46Z,Mobile,Organic,2026-02-12T19:18:46Z,,,,
S07682,U00408,2026-03-11T14:17:31Z,Mobile,Organic,2026-03-11T14:17:31Z,2026-03-11T14:19:12Z,,,
S07683,U04942,2026-03-05T10:14:37Z,Mobile,Social,2026-03-05T10:14:37Z,2026-03-05T10:16:27Z,,,
S07684,U02025,2026-02-11T05:13:58Z,Mobile,Organic,2026-02-11T05:13:58Z,2026-02-11T05:14:50Z,,,
S07685,U00031,2026-03-06T21:33:35Z,Mobile,Organic,2026-03-06T21:33:35Z,2026-03-06T21:36:14Z,2026-03-06T21:39:00Z,2026-03-06T21:40:50Z,2026-03-06T21:43:33Z
S07686,U02753,2026-02-16T07:58:22Z,Desktop,Social,2026-02-16T07:58:22Z,,,,
S07687,U05776,2026-01-21T03:49:48Z,Desktop,Organic,2026-01-21T03:49:48Z,,,,
S07688,U04306,2026-01-18T15:03:41Z,Mobile,Organic,2026-01-18T15:03:41Z,2026-01-18T15:06:35Z,,,
S07689,U00536,2026-02-22T17:23:23Z,Mobile,Organic,2026-02-22T17:23:23Z,2026-02-22T17:25:18Z,,,
S07690,U06033,2026-01-29T06:47:08Z,Desktop,Organic,2026-01-29T06:47:08Z,2026-01-29T06:50:04Z,,,
S07691,U02446,2026-02-27T12:41:46Z,Mobile,Social,2026-02-27T12:41:46Z,2026-02-27T12:43:58Z,,,
S07692,U07982,2026-01-04T10:11:49Z,Mobile,Social,2026-01-04T10:11:49Z,,,,
S07693,U00830,2026-02-19T21:26:14Z,Desktop,Paid Search,2026-02-19T21:26:14Z,2026-02-19T21:26:59Z,,,
S07694,U07419,2026-01-20T09:56:52Z,Mobile,Paid Search,2026-01-20T09:56:52Z,2026-01-20T09:58:44Z,2026-01-20T09:59:03Z,,
S07695,U05806,2026-03-17T19:19:12Z,Desktop,Organic,2026-03-17T19:19:12Z,2026-03-17T19:21:44Z,,,
S07696,U05443,2026-01-10T17:15:13Z,Mobile,Social,2026-01-10T17:15:13Z,2026-01-10T17:17:10Z,2026-01-10T17:18:07Z,2026-01-10T17:20:25Z,
S07697,U05266,2026-03-12T03:46:05Z,Desktop,Organic,2026-03-12T03:46:05Z,,,,
S07698,U06061,2026-03-15T19:08:57Z,Mobile,Organic,2026-03-15T19:08:57Z,2026-03-15T19:09:19Z,,,
S07699,U02459,2026-03-29T23:12:31Z,Desktop,Organic,2026-03-29T23:12:31Z,,,,
S07700,U00302,2026-02-22T19:03:12Z,Mobile,Email,2026-02-22T19:03:12Z,2026-02-22T19:05:16Z,,,
S07701,U04853,2026-02-03T16:37:30Z,Desktop,Social,2026-02-03T16:37:30Z,2026-02-03T16:38:39Z,,,
S07702,U01264,2026-02-21T03:36:39Z,Mobile,Paid Search,2026-02-21T03:36:39Z,,,,
S07703,U04698,2026-03-31T22:11:34Z,Desktop,Paid Search,2026-03-31T22:11:34Z,,,,
S07704,U03140,2026-01-17T20:44:06Z,Mobile,Email,2026-01-17T20:44:06Z,2026-01-17T20:46:05Z,,,
S07705,U03074,2026-03-04T16:29:27Z,Desktop,Organic,2026-03-04T16:29:27Z,2026-03-04T16:31:12Z,2026-03-04T16:32:23Z,2026-03-04T16:32:37Z,
S07706,U05335,2026-02-27T13:09:09Z,Mobile,Organic,2026-02-27T13:09:09Z,2026-02-27T13:09:48Z,,,
S07707,U00801,2026-03-07T08:25:34Z,Desktop,Paid Search,2026-03-07T08:25:34Z,2026-03-07T08:27:05Z,,,
S07708,U05261,2026-03-11T04:46:17Z,Mobile,Email,2026-03-11T04:46:17Z,2026-03-11T04:46:30Z,,,
S07709,U04400,2026-03-03T21:08:35Z,Desktop,Social,2026-03-03T21:08:35Z,2026-03-03T21:09:16Z,,,
S07710,U03494,2026-01-23T13:36:18Z,Mobile,Organic,2026-01-23T13:36:18Z,2026-01-23T13:37:11Z,,,
S07711,U01186,2026-01-01T04:46:24Z,Desktop,Paid Search,2026-01-01T04:46:24Z,2026-01-01T04:47:19Z,,,
S07712,U03386,2026-02-07T14:07:27Z,Mobile,Email,2026-02-07T14:07:27Z,2026-02-07T14:09:38Z,,,
S07713,U01501,2026-02-16T20:26:40Z,Mobile,Paid Search,2026-02-16T20:26:40Z,,,,
S07714,U01790,2026-02-15T18:07:36Z,Desktop,Organic,2026-02-15T18:07:36Z,2026-02-15T18:10:01Z,2026-02-15T18:12:37Z,2026-02-15T18:15:00Z,2026-02-15T18:17:49Z
S07715,U00637,2026-01-16T06:49:02Z,Desktop,Social,2026-01-16T06:49:02Z,2026-01-16T06:50:17Z,,,
S07716,U01373,2026-02-16T16:18:12Z,Mobile,Social,2026-02-16T16:18:12Z,2026-02-16T16:19:42Z,,,
S07717,U07198,2026-02-03T02:00:45Z,Desktop,Social,2026-02-03T02:00:45Z,2026-02-03T02:02:17Z,,,
S07718,U02195,2026-01-20T01:45:01Z,Desktop,Organic,2026-01-20T01:45:01Z,,,,
S07719,U03383,2026-02-19T11:55:10Z,Desktop,Paid Search,2026-02-19T11:55:10Z,2026-02-19T11:57:52Z,,,
S07720,U00637,2026-03-02T04:01:59Z,Mobile,Social,2026-03-02T04:01:59Z,2026-03-02T04:03:53Z,,,
S07721,U07737,2026-03-04T08:27:28Z,Desktop,Organic,2026-03-04T08:27:28Z,2026-03-04T08:27:58Z,,,
S07722,U05477,2026-03-14T17:08:56Z,Mobile,Paid Search,2026-03-14T17:08:56Z,2026-03-14T17:09:51Z,2026-03-14T17:10:07Z,2026-03-14T17:11:20Z,
S07723,U01367,2026-02-25T11:12:44Z,Desktop,Organic,2026-02-25T11:12:44Z,2026-02-25T11:14:21Z,2026-02-25T11:15:07Z,2026-02-25T11:16:36Z,2026-02-25T11:17:52Z
S07724,U01212,2026-03-25T14:36:54Z,Mobile,Paid Search,2026-03-25T14:36:54Z,,,,
S07725,U05298,2026-01-03T06:09:57Z,Mobile,Email,2026-01-03T06:09:57Z,,,,
S07726,U04663,2026-03-15T09:11:44Z,Mobile,Social,2026-03-15T09:11:44Z,,,,
S07727,U02566,2026-02-12T09:30:07Z,Mobile,Organic,2026-02-12T09:30:07Z,2026-02-12T09:31:56Z,2026-02-12T09:34:43Z,2026-02-12T09:36:40Z,2026-02-12T09:39:24Z
S07728,U01209,2026-01-04T21:49:29Z,Desktop,Organic,2026-01-04T21:49:29Z,2026-01-04T21:52:16Z,,,
S07729,U05437,2026-02-17T17:52:42Z,Mobile,Email,2026-02-17T17:52:42Z,2026-02-17T17:53:17Z,2026-02-17T17:54:17Z,,
S07730,U04180,2026-02-21T03:40:59Z,Mobile,Social,2026-02-21T03:40:59Z,2026-02-21T03:42:42Z,,,
S07731,U05399,2026-03-15T22:38:34Z,Mobile,Organic,2026-03-15T22:38:34Z,2026-03-15T22:38:49Z,,,
S07732,U01828,2026-03-15T19:55:18Z,Mobile,Paid Search,2026-03-15T19:55:18Z,,,,
S07733,U00483,2026-03-02T02:36:06Z,Mobile,Organic,2026-03-02T02:36:06Z,2026-03-02T02:39:04Z,2026-03-02T02:42:02Z,2026-03-02T02:44:00Z,
S07734,U04363,2026-03-20T01:57:53Z,Desktop,Paid Search,2026-03-20T01:57:53Z,,,,
S07735,U01552,2026-03-01T18:44:28Z,Mobile,Email,2026-03-01T18:44:28Z,2026-03-01T18:45:14Z,,,
S07736,U01566,2026-02-28T17:37:11Z,Desktop,Organic,2026-02-28T17:37:11Z,,,,
S07737,U04154,2026-03-11T18:11:19Z,Mobile,Social,2026-03-11T18:11:19Z,2026-03-11T18:14:08Z,,,
S07738,U05255,2026-02-02T06:34:19Z,Tablet,Paid Search,2026-02-02T06:34:19Z,,,,
S07739,U06240,2026-01-30T20:41:37Z,Desktop,Paid Search,2026-01-30T20:41:37Z,,,,
S07740,U00251,2026-01-26T08:26:51Z,Desktop,Organic,2026-01-26T08:26:51Z,2026-01-26T08:27:24Z,2026-01-26T08:28:23Z,2026-01-26T08:30:19Z,
S07741,U01010,2026-03-24T22:13:30Z,Desktop,Paid Search,2026-03-24T22:13:30Z,,,,
S07742,U07634,2026-02-03T04:51:12Z,Desktop,Social,2026-02-03T04:51:12Z,2026-02-03T04:53:43Z,,,
S07743,U05687,2026-02-16T19:53:36Z,Mobile,Social,2026-02-16T19:53:36Z,2026-02-16T19:54:43Z,2026-02-16T19:56:57Z,2026-02-16T19:59:44Z,2026-02-16T20:00:36Z
S07744,U03840,2026-01-09T10:21:59Z,Mobile,Organic,2026-01-09T10:21:59Z,2026-01-09T10:24:13Z,2026-01-09T10:25:44Z,2026-01-09T10:28:34Z,2026-01-09T10:30:09Z
S07745,U01455,2026-01-09T16:37:00Z,Desktop,Social,2026-01-09T16:37:00Z,2026-01-09T16:37:48Z,2026-01-09T16:40:26Z,2026-01-09T16:41:15Z,2026-01-09T16:43:26Z
S07746,U00398,2026-03-31T14:30:33Z,Tablet,Paid Search,2026-03-31T14:30:33Z,2026-03-31T14:33:25Z,,,
S07747,U04266,2026-01-05T01:25:23Z,Desktop,Email,2026-01-05T01:25:23Z,,,,
S07748,U00457,2026-01-16T16:20:44Z,Mobile,Organic,2026-01-16T16:20:44Z,2026-01-16T16:22:59Z,,,
S07749,U03145,2026-02-03T04:15:26Z,Mobile,Social,2026-02-03T04:15:26Z,2026-02-03T04:15:37Z,,,
S07750,U07605,2026-03-27T03:44:34Z,Desktop,Social,2026-03-27T03:44:34Z,2026-03-27T03:47:05Z,,,
S07751,U00368,2026-03-16T04:47:58Z,Mobile,Paid Search,2026-03-16T04:47:58Z,2026-03-16T04:48:45Z,2026-03-16T04:49:52Z,2026-03-16T04:52:00Z,2026-03-16T04:53:32Z
S07752,U07961,2026-01-06T07:53:07Z,Desktop,Paid Search,2026-01-06T07:53:07Z,2026-01-06T07:53:59Z,,,
S07753,U01538,2026-01-25T01:16:11Z,Mobile,Paid Search,2026-01-25T01:16:11Z,,,,
S07754,U00958,2026-02-12T04:29:46Z,Mobile,Paid Search,2026-02-12T04:29:46Z,2026-02-12T04:30:33Z,,,
S07755,U05904,2026-02-12T12:07:47Z,Mobile,Paid Search,2026-02-12T12:07:47Z,2026-02-12T12:09:34Z,,,
S07756,U07943,2026-01-06T05:37:20Z,Mobile,Paid Search,2026-01-06T05:37:20Z,,,,
S07757,U06375,2026-02-07T19:28:16Z,Desktop,Social,2026-02-07T19:28:16Z,,,,
S07758,U07655,2026-02-20T03:28:48Z,Mobile,Social,2026-02-20T03:28:48Z,2026-02-20T03:30:27Z,,,
S07759,U04889,2026-01-21T04:33:00Z,Mobile,Social,2026-01-21T04:33:00Z,,,,
S07760,U03133,2026-01-28T02:52:45Z,Mobile,Organic,2026-01-28T02:52:45Z,,,,
S07761,U06181,2026-03-02T20:09:17Z,Desktop,Paid Search,2026-03-02T20:09:17Z,2026-03-02T20:10:35Z,2026-03-02T20:11:18Z,2026-03-02T20:14:09Z,2026-03-02T20:16:32Z
S07762,U05492,2026-02-04T06:08:12Z,Desktop,Paid Search,2026-02-04T06:08:12Z,2026-02-04T06:09:08Z,2026-02-04T06:11:56Z,2026-02-04T06:13:37Z,2026-02-04T06:15:17Z
S07763,U07256,2026-03-06T11:46:46Z,Mobile,Paid Search,2026-03-06T11:46:46Z,2026-03-06T11:49:07Z,,,
S07764,U01969,2026-03-22T01:35:53Z,Mobile,Organic,2026-03-22T01:35:53Z,2026-03-22T01:38:23Z,,,
S07765,U02365,2026-03-09T19:39:23Z,Tablet,Paid Search,2026-03-09T19:39:23Z,2026-03-09T19:41:52Z,,,
S07766,U01197,2026-02-08T10:11:34Z,Desktop,Paid Search,2026-02-08T10:11:34Z,,,,
S07767,U02519,2026-03-16T01:16:20Z,Mobile,Paid Search,2026-03-16T01:16:20Z,2026-03-16T01:19:14Z,2026-03-16T01:21:48Z,2026-03-16T01:24:36Z,2026-03-16T01:24:46Z
S07768,U07829,2026-03-05T16:55:41Z,Mobile,Organic,2026-03-05T16:55:41Z,,,,
S07769,U04751,2026-01-12T12:00:16Z,Mobile,Organic,2026-01-12T12:00:16Z,2026-01-12T12:01:17Z,,,
S07770,U04041,2026-03-01T16:20:27Z,Mobile,Organic,2026-03-01T16:20:27Z,2026-03-01T16:22:07Z,2026-03-01T16:23:35Z,2026-03-01T16:24:21Z,
S07771,U01838,2026-03-31T16:20:34Z,Mobile,Organic,2026-03-31T16:20:34Z,2026-03-31T16:21:40Z,,,
S07772,U06403,2026-01-18T13:00:56Z,Mobile,Paid Search,2026-01-18T13:00:56Z,2026-01-18T13:03:51Z,,,
S07773,U01416,2026-03-30T00:37:57Z,Mobile,Organic,2026-03-30T00:37:57Z,2026-03-30T00:38:52Z,2026-03-30T00:39:34Z,2026-03-30T00:40:12Z,2026-03-30T00:41:45Z
S07774,U02872,2026-02-04T11:17:17Z,Desktop,Paid Search,2026-02-04T11:17:17Z,2026-02-04T11:18:43Z,,,
S07775,U03186,2026-03-31T02:39:52Z,Mobile,Social,2026-03-31T02:39:52Z,,,,
S07776,U03949,2026-01-12T00:07:42Z,Mobile,Organic,2026-01-12T00:07:42Z,2026-01-12T00:10:20Z,,,
S07777,U05167,2026-03-04T08:25:39Z,Mobile,Paid Search,2026-03-04T08:25:39Z,2026-03-04T08:26:13Z,,,
S07778,U04043,2026-03-23T14:20:10Z,Mobile,Organic,2026-03-23T14:20:10Z,2026-03-23T14:21:38Z,2026-03-23T14:24:30Z,2026-03-23T14:25:56Z,2026-03-23T14:27:23Z
S07779,U07821,2026-01-14T05:45:36Z,Mobile,Paid Search,2026-01-14T05:45:36Z,2026-01-14T05:48:29Z,,,
S07780,U02762,2026-01-27T11:18:02Z,Mobile,Organic,2026-01-27T11:18:02Z,2026-01-27T11:18:20Z,2026-01-27T11:21:03Z,2026-01-27T11:22:14Z,2026-01-27T11:23:04Z
S07781,U03594,2026-02-25T19:31:13Z,Desktop,Paid Search,2026-02-25T19:31:13Z,2026-02-25T19:32:38Z,,,
S07782,U01984,2026-03-20T18:15:44Z,Desktop,Organic,2026-03-20T18:15:44Z,2026-03-20T18:16:32Z,2026-03-20T18:17:54Z,2026-03-20T18:18:28Z,2026-03-20T18:20:08Z
S07783,U04302,2026-03-16T21:04:06Z,Desktop,Organic,2026-03-16T21:04:06Z,2026-03-16T21:04:24Z,2026-03-16T21:05:51Z,2026-03-16T21:08:12Z,2026-03-16T21:08:36Z
S07784,U05091,2026-01-21T17:20:39Z,Desktop,Organic,2026-01-21T17:20:39Z,2026-01-21T17:22:28Z,,,
S07785,U03180,2026-01-30T03:14:45Z,Mobile,Social,2026-01-30T03:14:45Z,2026-01-30T03:16:20Z,,,
S07786,U06340,2026-03-07T18:49:57Z,Desktop,Organic,2026-03-07T18:49:57Z,2026-03-07T18:50:57Z,,,
S07787,U07983,2026-03-15T15:43:24Z,Desktop,Social,2026-03-15T15:43:24Z,,,,
S07788,U04032,2026-02-27T17:51:47Z,Mobile,Organic,2026-02-27T17:51:47Z,2026-02-27T17:54:28Z,,,
S07789,U01889,2026-01-22T22:00:26Z,Mobile,Organic,2026-01-22T22:00:26Z,2026-01-22T22:00:37Z,,,
S07790,U02365,2026-01-10T18:49:26Z,Mobile,Paid Search,2026-01-10T18:49:26Z,2026-01-10T18:51:07Z,,,
S07791,U07570,2026-01-20T16:18:14Z,Mobile,Paid Search,2026-01-20T16:18:14Z,2026-01-20T16:20:08Z,,,
S07792,U07013,2026-03-27T19:04:21Z,Mobile,Organic,2026-03-27T19:04:21Z,,,,
S07793,U05150,2026-03-16T03:27:01Z,Mobile,Email,2026-03-16T03:27:01Z,2026-03-16T03:27:29Z,2026-03-16T03:29:05Z,2026-03-16T03:29:27Z,2026-03-16T03:31:17Z
S07794,U02456,2026-03-18T16:06:32Z,Mobile,Paid Search,2026-03-18T16:06:32Z,,,,
S07795,U01200,2026-01-08T10:49:30Z,Mobile,Organic,2026-01-08T10:49:30Z,2026-01-08T10:51:26Z,2026-01-08T10:52:15Z,2026-01-08T10:54:06Z,2026-01-08T10:55:59Z
S07796,U07371,2026-01-04T00:59:08Z,Mobile,Organic,2026-01-04T00:59:08Z,2026-01-04T01:00:57Z,,,
S07797,U06885,2026-01-02T12:59:44Z,Desktop,Organic,2026-01-02T12:59:44Z,2026-01-02T13:01:57Z,,,
S07798,U06499,2026-01-27T16:49:42Z,Mobile,Paid Search,2026-01-27T16:49:42Z,,,,
S07799,U06457,2026-01-29T17:56:53Z,Mobile,Paid Search,2026-01-29T17:56:53Z,2026-01-29T17:57:48Z,,,
S07800,U00591,2026-01-22T17:34:26Z,Mobile,Social,2026-01-22T17:34:26Z,2026-01-22T17:36:53Z,,,
S07801,U00869,2026-03-23T15:00:30Z,Desktop,Email,2026-03-23T15:00:30Z,2026-03-23T15:02:49Z,2026-03-23T15:03:26Z,2026-03-23T15:06:05Z,2026-03-23T15:08:36Z
S07802,U06809,2026-03-19T20:39:09Z,Desktop,Organic,2026-03-19T20:39:09Z,,,,
S07803,U03335,2026-01-10T21:13:12Z,Mobile,Social,2026-01-10T21:13:12Z,2026-01-10T21:13:53Z,2026-01-10T21:16:00Z,2026-01-10T21:16:33Z,
S07804,U01538,2026-02-07T01:20:25Z,Mobile,Paid Search,2026-02-07T01:20:25Z,2026-02-07T01:22:48Z,,,
S07805,U06970,2026-03-06T09:41:21Z,Mobile,Organic,2026-03-06T09:41:21Z,2026-03-06T09:43:28Z,2026-03-06T09:45:17Z,2026-03-06T09:47:07Z,
S07806,U00570,2026-03-22T19:29:44Z,Desktop,Social,2026-03-22T19:29:44Z,,,,
S07807,U01055,2026-01-04T12:14:37Z,Mobile,Paid Search,2026-01-04T12:14:37Z,2026-01-04T12:16:50Z,,,
S07808,U03444,2026-02-08T16:54:52Z,Desktop,Organic,2026-02-08T16:54:52Z,,,,
S07809,U01237,2026-02-18T05:02:34Z,Desktop,Social,2026-02-18T05:02:34Z,2026-02-18T05:03:33Z,,,
